Order Date,Customer Number,Package Tracking ID,Order Line,SKU,Unit,Sale Amount
2/5/2019,C_52-05,P_LRX-4242,2,SKU-0719-487,3,48
2/5/2019,C_52-05,P_LRX-4242,3,SKU-0242-731,3,15
2/5/2019,C_52-05,P_LRX-4242,4,SKU-0725-330,6,48
2/5/2019,C_52-05,P_LRX-4242,5,SKU-0168-199,2,16
2/5/2019,C_52-05,P_LRX-4242,6,SKU-0961-537,5,65
2/6/2019,C_62-01,P_ACL-8465,1,SKU-0578-911,4,76
2/6/2019,C_62-02,P_CZL-3318,1,SKU-0832-563,4,60
2/6/2019,C_62-02,P_CZL-3318,2,SKU-0123-923,3,54
2/6/2019,C_62-02,P_CZL-3318,3,SKU-0136-786,3,33
2/6/2019,C_62-02,P_CZL-3318,4,SKU-0524-541,5,80
2/6/2019,C_62-02,P_CZL-3318,5,SKU-0353-499,6,48
2/6/2019,C_62-03,P_OTR-2958,1,SKU-0402-628,4,56
2/6/2019,C_62-03,P_OTR-2958,2,SKU-0187-920,3,60
2/6/2019,C_62-03,P_OTR-2958,3,SKU-0860-680,6,96
2/6/2019,C_62-03,P_OTR-2958,4,SKU-0540-986,1,10
2/6/2019,C_62-03,P_OTR-2958,5,SKU-0430-258,6,72
2/6/2019,C_62-04,P_PBC-3522,1,SKU-0513-665,6,48
2/6/2019,C_62-04,P_PBC-3522,2,SKU-0515-150,2,38
2/6/2019,C_62-04,P_PBC-3522,3,SKU-0317-739,2,34
2/6/2019,C_62-05,P_DXM-1231,1,SKU-0681-850,1,8
2/6/2019,C_62-05,P_DXM-1231,2,SKU-0850-204,3,27
2/6/2019,C_62-05,P_DXM-1231,3,SKU-0386-921,6,84
2/6/2019,C_62-05,P_DXM-1231,4,SKU-0580-578,5,70
2/6/2019,C_62-05,P_DXM-1231,5,SKU-0535-541,2,30
2/6/2019,C_62-05,P_DXM-1231,6,SKU-0331-637,2,12
2/6/2019,C_62-05,P_DXM-1231,7,SKU-0768-766,2,34
2/7/2019,C_72-01,P_WUG-3760,1,SKU-0599-735,1,16
2/7/2019,C_72-01,P_WUG-3760,2,SKU-0660-708,2,26
2/7/2019,C_72-01,P_WUG-3760,3,SKU-0915-545,4,28
2/7/2019,C_72-01,P_WUG-3760,4,SKU-0179-118,2,32
2/7/2019,C_72-02,P_ADV-9506,1,SKU-0500-845,2,20
2/7/2019,C_72-02,P_ADV-9506,2,SKU-0639-788,3,18
2/7/2019,C_72-02,P_ADV-9506,3,SKU-0916-501,6,120
2/7/2019,C_72-02,P_ADV-9506,4,SKU-0525-697,5,25
2/7/2019,C_72-02,P_ADV-9506,5,SKU-0907-952,6,114
2/7/2019,C_72-03,P_DJT-7421,1,SKU-0543-589,2,32
2/7/2019,C_72-03,P_DJT-7421,2,SKU-0485-143,5,35
2/7/2019,C_72-03,P_DJT-7421,3,SKU-0117-447,4,48
2/7/2019,C_72-03,P_DJT-7421,4,SKU-0443-469,2,40
2/7/2019,C_72-03,P_DJT-7421,5,SKU-0461-921,3,36
2/7/2019,C_72-03,P_DJT-7421,6,SKU-0842-307,1,11
2/7/2019,C_72-04,P_XBM-4554,1,SKU-0659-893,4,76
2/7/2019,C_72-05,P_LKC-2039,1,SKU-0859-679,3,45
2/7/2019,C_72-05,P_LKC-2039,2,SKU-0916-656,5,25
2/7/2019,C_72-05,P_LKC-2039,3,SKU-0238-248,1,8
2/7/2019,C_72-05,P_LKC-2039,4,SKU-0734-857,2,18
2/7/2019,C_72-05,P_LKC-2039,5,SKU-0440-412,6,84
2/8/2019,C_82-01,P_BQX-7875,1,SKU-0833-837,5,65
2/8/2019,C_82-01,P_BQX-7875,2,SKU-0741-280,6,84
2/8/2019,C_82-01,P_BQX-7875,3,SKU-0621-602,6,78
2/8/2019,C_82-02,P_GQM-8648,1,SKU-0712-686,4,20
2/8/2019,C_82-02,P_GQM-8648,2,SKU-0923-556,1,11
2/8/2019,C_82-02,P_GQM-8648,3,SKU-0226-593,5,60
2/8/2019,C_82-02,P_GQM-8648,4,SKU-0585-422,4,48
2/8/2019,C_82-02,P_GQM-8648,5,SKU-0834-772,2,18
2/8/2019,C_82-02,P_GQM-8648,6,SKU-0447-117,3,60
2/8/2019,C_82-02,P_GQM-8648,7,SKU-0197-956,4,60
2/8/2019,C_82-03,P_CTR-1773,1,SKU-0731-514,2,10
2/8/2019,C_82-03,P_CTR-1773,2,SKU-0142-473,3,45
2/8/2019,C_82-03,P_CTR-1773,3,SKU-0776-212,3,39
2/8/2019,C_82-03,P_CTR-1773,4,SKU-0922-232,1,10
2/8/2019,C_82-04,P_IFA-8916,1,SKU-0218-323,1,6
2/8/2019,C_82-04,P_IFA-8916,2,SKU-0121-790,4,80
2/8/2019,C_82-05,P_CQL-7967,1,SKU-0310-180,5,30
2/8/2019,C_82-05,P_CQL-7967,2,SKU-0926-416,4,60
2/8/2019,C_82-05,P_CQL-7967,3,SKU-0975-722,5,70
2/8/2019,C_82-05,P_CQL-7967,4,SKU-0776-260,6,36
2/8/2019,C_82-05,P_CQL-7967,5,SKU-0533-872,1,10
2/9/2019,C_92-01,P_FPP-9335,1,SKU-0266-950,6,54
2/9/2019,C_92-01,P_FPP-9335,2,SKU-0188-950,1,6
2/9/2019,C_92-01,P_FPP-9335,3,SKU-0124-971,2,24
2/9/2019,C_92-01,P_FPP-9335,4,SKU-0851-909,6,120
2/9/2019,C_92-02,P_ATK-6410,1,SKU-0754-955,5,90
2/9/2019,C_92-02,P_ATK-6410,2,SKU-0256-940,1,14
2/9/2019,C_92-02,P_ATK-6410,3,SKU-0210-520,3,39
2/9/2019,C_92-02,P_ATK-6410,4,SKU-0925-707,4,64
2/9/2019,C_92-03,P_WRZ-9686,1,SKU-0504-489,5,40
2/9/2019,C_92-03,P_WRZ-9686,2,SKU-0575-856,5,75
2/9/2019,C_92-03,P_WRZ-9686,3,SKU-0328-217,4,32
2/9/2019,C_92-03,P_WRZ-9686,4,SKU-0452-223,3,21
2/9/2019,C_92-03,P_WRZ-9686,5,SKU-0522-260,1,7
2/9/2019,C_92-04,P_DGM-1332,1,SKU-0429-581,6,96
2/9/2019,C_92-04,P_DGM-1332,2,SKU-0574-659,3,30
2/9/2019,C_92-04,P_DGM-1332,3,SKU-0966-466,5,30
2/9/2019,C_92-04,P_DGM-1332,4,SKU-0412-904,4,52
2/9/2019,C_92-04,P_DGM-1332,5,SKU-0494-649,3,15
2/9/2019,C_92-05,P_IUF-8329,1,SKU-0214-500,3,18
2/9/2019,C_92-05,P_IUF-8329,2,SKU-0895-148,6,90
2/9/2019,C_92-05,P_IUF-8329,3,SKU-0844-731,4,28
2/10/2019,C_102-01,P_UOG-6426,1,SKU-0948-804,2,24
2/10/2019,C_102-01,P_UOG-6426,2,SKU-0479-267,4,24
2/10/2019,C_102-01,P_UOG-6426,3,SKU-0593-645,5,25
2/10/2019,C_102-01,P_UOG-6426,4,SKU-0192-773,4,40
2/10/2019,C_102-01,P_UOG-6426,5,SKU-0989-999,4,40
2/10/2019,C_102-01,P_UOG-6426,6,SKU-0682-725,1,6
2/10/2019,C_102-02,P_WUZ-9515,1,SKU-0332-850,3,21
2/10/2019,C_102-02,P_WUZ-9515,2,SKU-0895-995,5,40
2/10/2019,C_102-03,P_EWP-6773,1,SKU-0582-656,3,27
2/10/2019,C_102-03,P_EWP-6773,2,SKU-0333-156,1,10
2/10/2019,C_102-03,P_EWP-6773,3,SKU-0166-628,1,11
2/10/2019,C_102-03,P_EWP-6773,4,SKU-0685-642,3,60
2/10/2019,C_102-04,P_ANE-3938,1,SKU-0449-999,1,10
2/10/2019,C_102-04,P_ANE-3938,2,SKU-0623-400,2,14
2/10/2019,C_102-04,P_ANE-3938,3,SKU-0172-287,1,5
2/10/2019,C_102-04,P_ANE-3938,4,SKU-0530-607,1,8
2/10/2019,C_102-04,P_ANE-3938,5,SKU-0440-350,1,17
2/10/2019,C_102-05,P_HHU-4914,1,SKU-0242-492,4,28
2/10/2019,C_102-05,P_HHU-4914,2,SKU-0481-713,1,20
2/10/2019,C_102-05,P_HHU-4914,3,SKU-0612-552,2,38
2/10/2019,C_102-05,P_HHU-4914,4,SKU-0422-660,1,13
2/11/2019,C_112-01,P_VLA-3254,1,SKU-0387-563,5,65
2/11/2019,C_112-01,P_VLA-3254,2,SKU-0570-311,6,90
2/11/2019,C_112-01,P_VLA-3254,3,SKU-0203-793,2,10
2/11/2019,C_112-01,P_VLA-3254,4,SKU-0245-908,3,39
2/11/2019,C_112-02,P_QCP-8091,1,SKU-0888-152,1,10
2/11/2019,C_112-02,P_QCP-8091,2,SKU-0650-121,3,48
2/11/2019,C_112-02,P_QCP-8091,3,SKU-0288-528,2,14
2/11/2019,C_112-02,P_QCP-8091,4,SKU-0477-138,6,84
2/11/2019,C_112-02,P_QCP-8091,5,SKU-0223-126,4,40
2/11/2019,C_112-02,P_QCP-8091,6,SKU-0635-795,2,14
2/11/2019,C_112-03,P_KTE-5977,1,SKU-0928-606,5,60
2/11/2019,C_112-03,P_KTE-5977,2,SKU-0526-111,1,13
2/11/2019,C_112-04,P_YLW-8904,1,SKU-0729-588,6,30
2/11/2019,C_112-04,P_YLW-8904,2,SKU-0130-732,1,8
2/11/2019,C_112-04,P_YLW-8904,3,SKU-0482-541,4,32
2/11/2019,C_112-04,P_YLW-8904,4,SKU-0530-806,2,34
2/11/2019,C_112-05,P_DPV-2320,1,SKU-0160-882,5,100
2/11/2019,C_112-05,P_DPV-2320,2,SKU-0776-418,5,90
2/11/2019,C_112-05,P_DPV-2320,3,SKU-0179-474,5,55
2/11/2019,C_112-05,P_DPV-2320,4,SKU-0769-246,2,18
2/11/2019,C_112-05,P_DPV-2320,5,SKU-0491-215,4,52
2/12/2019,C_122-01,P_VPR-8863,1,SKU-0695-254,4,32
2/12/2019,C_122-01,P_VPR-8863,2,SKU-0516-846,4,52
2/12/2019,C_122-01,P_VPR-8863,3,SKU-0862-333,5,35
2/12/2019,C_122-01,P_VPR-8863,4,SKU-0391-654,3,33
2/12/2019,C_122-01,P_VPR-8863,5,SKU-0257-311,2,28
2/12/2019,C_122-01,P_VPR-8863,6,SKU-0529-152,4,48
2/12/2019,C_122-02,P_UDE-5134,1,SKU-0576-491,3,30
2/12/2019,C_122-02,P_UDE-5134,2,SKU-0522-875,3,60
2/12/2019,C_122-03,P_JVT-6725,1,SKU-0970-801,4,52
2/12/2019,C_122-03,P_JVT-6725,2,SKU-0541-791,4,36
2/12/2019,C_122-03,P_JVT-6725,3,SKU-0853-640,1,11
2/12/2019,C_122-03,P_JVT-6725,4,SKU-0554-521,1,19
2/12/2019,C_122-04,P_ZRW-2021,1,SKU-0851-334,3,51
2/12/2019,C_122-04,P_ZRW-2021,2,SKU-0547-949,3,21
2/12/2019,C_122-04,P_ZRW-2021,3,SKU-0932-166,6,108
2/12/2019,C_122-04,P_ZRW-2021,4,SKU-0126-563,3,48
2/12/2019,C_122-05,P_OPP-8364,1,SKU-0747-762,1,5
2/12/2019,C_122-05,P_OPP-8364,2,SKU-0442-600,2,38
2/12/2019,C_122-05,P_OPP-8364,3,SKU-0531-109,3,33
2/12/2019,C_122-05,P_OPP-8364,4,SKU-0500-383,5,85
2/12/2019,C_122-05,P_OPP-8364,5,SKU-0995-148,2,22
2/13/2019,C_132-01,P_VSF-1164,1,SKU-0810-206,5,85
2/13/2019,C_132-01,P_VSF-1164,2,SKU-0626-923,4,36
2/13/2019,C_132-01,P_VSF-1164,3,SKU-0808-259,5,25
2/13/2019,C_132-01,P_VSF-1164,4,SKU-0314-297,1,19
2/13/2019,C_132-01,P_VSF-1164,5,SKU-0172-734,5,25
2/13/2019,C_132-01,P_VSF-1164,6,SKU-0369-556,1,18
2/13/2019,C_132-01,P_VSF-1164,7,SKU-0889-160,4,28
2/13/2019,C_132-02,P_GUR-4736,1,SKU-0482-301,1,8
2/13/2019,C_132-02,P_GUR-4736,2,SKU-0289-495,5,50
2/13/2019,C_132-02,P_GUR-4736,3,SKU-0123-408,6,96
2/13/2019,C_132-02,P_GUR-4736,4,SKU-0665-593,4,64
2/13/2019,C_132-02,P_GUR-4736,5,SKU-0207-530,4,24
2/13/2019,C_132-02,P_GUR-4736,6,SKU-0728-402,6,90
2/13/2019,C_132-03,P_NCC-7708,1,SKU-0603-168,4,72
2/13/2019,C_132-03,P_NCC-7708,2,SKU-0859-239,6,36
2/13/2019,C_132-04,P_LQV-2836,1,SKU-0809-400,5,80
2/13/2019,C_132-04,P_LQV-2836,2,SKU-0333-756,3,15
2/13/2019,C_132-05,P_EEX-9924,1,SKU-0433-414,4,56
2/13/2019,C_132-05,P_EEX-9924,2,SKU-0533-493,5,90
2/13/2019,C_132-05,P_EEX-9924,3,SKU-0822-326,6,72
2/13/2019,C_132-05,P_EEX-9924,4,SKU-0508-776,4,44
2/14/2019,C_142-01,P_LUL-5051,1,SKU-0952-821,1,12
2/14/2019,C_142-01,P_LUL-5051,2,SKU-0371-675,5,60
2/14/2019,C_142-01,P_LUL-5051,3,SKU-0205-935,6,36
2/14/2019,C_142-01,P_LUL-5051,4,SKU-0515-348,6,78
2/14/2019,C_142-01,P_LUL-5051,5,SKU-0405-737,2,36
2/14/2019,C_142-01,P_LUL-5051,6,SKU-0824-937,1,18
2/14/2019,C_142-01,P_LUL-5051,7,SKU-0403-882,5,95
2/14/2019,C_142-02,P_VII-2332,1,SKU-0490-788,5,75
2/14/2019,C_142-02,P_VII-2332,2,SKU-0629-374,2,24
2/14/2019,C_142-02,P_VII-2332,3,SKU-0797-306,4,48
2/14/2019,C_142-02,P_VII-2332,4,SKU-0739-423,2,32
2/14/2019,C_142-03,P_OKT-2934,1,SKU-0453-183,3,51
2/14/2019,C_142-03,P_OKT-2934,2,SKU-0404-977,1,17
2/14/2019,C_142-03,P_OKT-2934,3,SKU-0303-723,6,54
2/14/2019,C_142-04,P_PQN-7906,1,SKU-0833-594,3,45
2/14/2019,C_142-05,P_TJI-1506,1,SKU-0742-331,1,14
2/14/2019,C_142-05,P_TJI-1506,2,SKU-0288-651,2,12
2/14/2019,C_142-05,P_TJI-1506,3,SKU-0350-546,4,28
2/14/2019,C_142-05,P_TJI-1506,4,SKU-0532-897,2,18
2/14/2019,C_142-05,P_TJI-1506,5,SKU-0617-565,2,26
2/14/2019,C_142-05,P_TJI-1506,6,SKU-0391-812,5,95
2/15/2019,C_152-01,P_KXB-2874,1,SKU-0234-221,6,54
2/15/2019,C_152-01,P_KXB-2874,2,SKU-0708-704,2,30
2/15/2019,C_152-02,P_JSZ-8644,1,SKU-0915-397,1,19
2/15/2019,C_152-02,P_JSZ-8644,2,SKU-0528-253,6,72
2/15/2019,C_152-03,P_JEP-4331,1,SKU-0415-462,4,44
2/15/2019,C_152-03,P_JEP-4331,2,SKU-0329-155,5,90
2/15/2019,C_152-03,P_JEP-4331,3,SKU-0915-186,1,11
2/15/2019,C_152-04,P_ZGK-3669,1,SKU-0660-131,2,18
2/15/2019,C_152-04,P_ZGK-3669,2,SKU-0972-851,6,54
2/15/2019,C_152-04,P_ZGK-3669,3,SKU-0825-925,5,100
2/15/2019,C_152-04,P_ZGK-3669,4,SKU-0464-731,1,12
2/15/2019,C_152-04,P_ZGK-3669,5,SKU-0335-822,3,54
2/15/2019,C_152-04,P_ZGK-3669,6,SKU-0313-878,2,26
2/15/2019,C_152-04,P_ZGK-3669,7,SKU-0649-601,6,60
2/15/2019,C_152-04,P_ZGK-3669,8,SKU-0919-293,6,66
2/15/2019,C_152-04,P_ZGK-3669,9,SKU-0940-339,5,70
2/15/2019,C_152-04,P_ZGK-3669,10,SKU-0915-602,6,54
2/15/2019,C_152-05,P_JYA-2177,1,SKU-0683-655,2,16
2/15/2019,C_152-05,P_JYA-2177,2,SKU-0811-736,4,20
2/15/2019,C_152-05,P_JYA-2177,3,SKU-0674-181,3,24
2/15/2019,C_152-05,P_JYA-2177,4,SKU-0575-481,4,72
2/16/2019,C_162-01,P_SST-1422,1,SKU-0388-545,6,66
2/16/2019,C_162-01,P_SST-1422,2,SKU-0291-660,5,75
2/16/2019,C_162-02,P_HHK-7712,1,SKU-0378-405,1,8
2/16/2019,C_162-02,P_HHK-7712,2,SKU-0634-284,3,57
2/16/2019,C_162-02,P_HHK-7712,3,SKU-0954-300,3,18
2/16/2019,C_162-02,P_HHK-7712,4,SKU-0253-236,2,18
2/16/2019,C_162-03,P_YQB-5645,1,SKU-0876-113,3,42
2/16/2019,C_162-03,P_YQB-5645,2,SKU-0125-817,5,80
2/16/2019,C_162-03,P_YQB-5645,3,SKU-0232-832,5,50
2/16/2019,C_162-03,P_YQB-5645,4,SKU-0268-819,2,34
2/16/2019,C_162-03,P_YQB-5645,5,SKU-0503-660,4,72
2/16/2019,C_162-03,P_YQB-5645,6,SKU-0866-479,2,24
2/16/2019,C_162-03,P_YQB-5645,7,SKU-0869-787,3,27
2/16/2019,C_162-04,P_RVZ-7173,1,SKU-0510-372,3,27
2/16/2019,C_162-04,P_RVZ-7173,2,SKU-0777-269,6,54
2/16/2019,C_162-05,P_UFE-6792,1,SKU-0977-824,5,85
2/16/2019,C_162-05,P_UFE-6792,2,SKU-0252-910,5,60
2/16/2019,C_162-05,P_UFE-6792,3,SKU-0392-347,6,78
2/16/2019,C_162-05,P_UFE-6792,4,SKU-0633-586,4,48
2/16/2019,C_162-05,P_UFE-6792,5,SKU-0153-835,2,26
2/16/2019,C_162-05,P_UFE-6792,6,SKU-0379-940,1,12
2/17/2019,C_172-01,P_IDC-9571,1,SKU-0128-131,4,72
2/17/2019,C_172-01,P_IDC-9571,2,SKU-0706-160,6,30
2/17/2019,C_172-01,P_IDC-9571,3,SKU-0220-391,2,24
2/17/2019,C_172-02,P_YEK-6895,1,SKU-0265-589,3,15
2/17/2019,C_172-02,P_YEK-6895,2,SKU-0173-420,5,65
2/17/2019,C_172-03,P_QDU-6574,1,SKU-0760-269,5,95
2/17/2019,C_172-03,P_QDU-6574,2,SKU-0365-951,6,108
2/17/2019,C_172-03,P_QDU-6574,3,SKU-0495-509,3,36
2/17/2019,C_172-03,P_QDU-6574,4,SKU-0520-527,3,36
2/17/2019,C_172-03,P_QDU-6574,5,SKU-0322-523,1,19
2/17/2019,C_172-03,P_QDU-6574,6,SKU-0827-758,2,34
2/17/2019,C_172-03,P_QDU-6574,7,SKU-0623-383,1,17
2/17/2019,C_172-04,P_NDD-1519,1,SKU-0162-623,4,80
2/17/2019,C_172-04,P_NDD-1519,2,SKU-0576-400,4,80
2/17/2019,C_172-04,P_NDD-1519,3,SKU-0266-433,5,70
2/17/2019,C_172-04,P_NDD-1519,4,SKU-0507-343,3,18
2/17/2019,C_172-04,P_NDD-1519,5,SKU-0436-594,5,80
2/17/2019,C_172-04,P_NDD-1519,6,SKU-0659-331,4,56
2/17/2019,C_172-04,P_NDD-1519,7,SKU-0344-254,2,10
2/17/2019,C_172-05,P_AUF-9954,1,SKU-0668-821,5,60
2/17/2019,C_172-05,P_AUF-9954,2,SKU-0690-640,3,24
2/18/2019,C_182-01,P_DFZ-7369,1,SKU-0389-207,5,70
2/18/2019,C_182-01,P_DFZ-7369,2,SKU-0719-546,1,18
2/18/2019,C_182-01,P_DFZ-7369,3,SKU-0353-879,1,9
2/18/2019,C_182-01,P_DFZ-7369,4,SKU-0732-434,1,6
2/18/2019,C_182-01,P_DFZ-7369,5,SKU-0412-469,6,54
2/18/2019,C_182-02,P_VTV-3478,1,SKU-0707-336,5,75
2/18/2019,C_182-02,P_VTV-3478,2,SKU-0473-448,3,48
2/18/2019,C_182-02,P_VTV-3478,3,SKU-0798-386,5,60
2/18/2019,C_182-02,P_VTV-3478,4,SKU-0240-737,3,51
2/18/2019,C_182-03,P_XHK-8149,1,SKU-0654-515,3,21
2/18/2019,C_182-03,P_XHK-8149,2,SKU-0220-722,4,68
2/18/2019,C_182-03,P_XHK-8149,3,SKU-0626-720,4,28
2/18/2019,C_182-03,P_XHK-8149,4,SKU-0601-318,5,45
2/18/2019,C_182-03,P_XHK-8149,5,SKU-0533-348,3,27
2/18/2019,C_182-03,P_XHK-8149,6,SKU-0949-810,5,100
2/18/2019,C_182-04,P_CST-5484,1,SKU-0877-728,4,60
2/18/2019,C_182-04,P_CST-5484,2,SKU-0505-595,5,60
2/18/2019,C_182-04,P_CST-5484,3,SKU-0714-442,1,14
2/18/2019,C_182-04,P_CST-5484,4,SKU-0994-402,5,35
2/18/2019,C_182-05,P_UPW-5853,1,SKU-0645-150,2,26
2/18/2019,C_182-05,P_UPW-5853,2,SKU-0931-501,5,30
2/19/2019,C_192-01,P_FXA-5295,1,SKU-0130-974,6,78
2/19/2019,C_192-01,P_FXA-5295,2,SKU-0748-655,2,38
2/19/2019,C_192-01,P_FXA-5295,3,SKU-0626-626,1,6
2/19/2019,C_192-01,P_FXA-5295,4,SKU-0990-879,2,30
2/19/2019,C_192-02,P_RWH-7991,1,SKU-0169-855,2,24
2/19/2019,C_192-02,P_RWH-7991,2,SKU-0341-889,3,57
2/19/2019,C_192-02,P_RWH-7991,3,SKU-0712-974,4,80
2/19/2019,C_192-02,P_RWH-7991,4,SKU-0212-124,4,64
2/19/2019,C_192-02,P_RWH-7991,5,SKU-0233-635,1,5
2/19/2019,C_192-02,P_RWH-7991,6,SKU-0727-633,2,22
2/19/2019,C_192-02,P_RWH-7991,7,SKU-0324-171,3,48
2/19/2019,C_192-03,P_IVZ-6720,1,SKU-0325-723,6,96
2/19/2019,C_192-03,P_IVZ-6720,2,SKU-0508-172,2,32
2/19/2019,C_192-04,P_PAS-1962,1,SKU-0857-536,5,45
2/19/2019,C_192-04,P_PAS-1962,2,SKU-0676-411,2,18
2/19/2019,C_192-04,P_PAS-1962,3,SKU-0550-614,6,36
2/19/2019,C_192-04,P_PAS-1962,4,SKU-0841-526,6,90
2/19/2019,C_192-05,P_UAJ-1160,1,SKU-0670-768,1,16
2/19/2019,C_192-05,P_UAJ-1160,2,SKU-0835-336,6,84
2/19/2019,C_192-05,P_UAJ-1160,3,SKU-0177-635,6,78
2/19/2019,C_192-05,P_UAJ-1160,4,SKU-0736-454,3,42
2/20/2019,C_202-01,P_FLU-2183,1,SKU-0138-617,4,24
2/20/2019,C_202-01,P_FLU-2183,2,SKU-0134-825,4,60
2/20/2019,C_202-01,P_FLU-2183,3,SKU-0443-358,1,20
2/20/2019,C_202-01,P_FLU-2183,4,SKU-0366-383,5,30
2/20/2019,C_202-01,P_FLU-2183,5,SKU-0243-939,5,65
2/20/2019,C_202-02,P_AHK-6108,1,SKU-0969-154,5,25
2/20/2019,C_202-02,P_AHK-6108,2,SKU-0308-955,2,12
2/20/2019,C_202-02,P_AHK-6108,3,SKU-0171-295,6,60
2/20/2019,C_202-02,P_AHK-6108,4,SKU-0459-628,3,39
2/20/2019,C_202-02,P_AHK-6108,5,SKU-0708-959,4,24
2/20/2019,C_202-03,P_TPB-8616,1,SKU-0204-881,5,55
2/20/2019,C_202-03,P_TPB-8616,2,SKU-0914-848,5,85
2/20/2019,C_202-03,P_TPB-8616,3,SKU-0770-521,4,68
2/20/2019,C_202-03,P_TPB-8616,4,SKU-0216-844,3,27
2/20/2019,C_202-04,P_RLK-7855,1,SKU-0789-684,5,85
2/20/2019,C_202-04,P_RLK-7855,2,SKU-0460-671,1,18
2/20/2019,C_202-05,P_YAN-1693,1,SKU-0392-111,2,16
2/20/2019,C_202-05,P_YAN-1693,2,SKU-0952-657,5,45
2/20/2019,C_202-05,P_YAN-1693,3,SKU-0382-991,3,39
2/20/2019,C_202-05,P_YAN-1693,4,SKU-0338-490,3,30
2/20/2019,C_202-05,P_YAN-1693,5,SKU-0502-561,5,95
2/21/2019,C_212-01,P_ELP-4135,1,SKU-0158-596,3,51
2/21/2019,C_212-01,P_ELP-4135,2,SKU-0403-999,1,15
2/21/2019,C_212-01,P_ELP-4135,3,SKU-0779-884,6,78
2/21/2019,C_212-01,P_ELP-4135,4,SKU-0300-854,6,120
2/21/2019,C_212-02,P_BPZ-3191,1,SKU-0355-416,5,75
2/21/2019,C_212-02,P_BPZ-3191,2,SKU-0548-107,5,75
2/21/2019,C_212-02,P_BPZ-3191,3,SKU-0985-315,2,12
2/21/2019,C_212-02,P_BPZ-3191,4,SKU-0792-198,5,25
2/21/2019,C_212-02,P_BPZ-3191,5,SKU-0459-327,6,36
2/21/2019,C_212-02,P_BPZ-3191,6,SKU-0816-281,3,36
2/21/2019,C_212-02,P_BPZ-3191,7,SKU-0178-459,6,114
2/21/2019,C_212-03,P_SIR-3712,1,SKU-0874-909,5,85
2/21/2019,C_212-03,P_SIR-3712,2,SKU-0682-763,4,48
2/21/2019,C_212-03,P_SIR-3712,3,SKU-0424-459,2,22
2/21/2019,C_212-04,P_GGO-6670,1,SKU-0674-259,6,42
2/21/2019,C_212-04,P_GGO-6670,2,SKU-0996-324,4,40
2/21/2019,C_212-04,P_GGO-6670,3,SKU-0666-478,5,70
2/21/2019,C_212-04,P_GGO-6670,4,SKU-0635-509,2,28
2/21/2019,C_212-05,P_XFD-9763,1,SKU-0191-308,5,75
2/21/2019,C_212-05,P_XFD-9763,2,SKU-0563-624,1,15
2/21/2019,C_212-05,P_XFD-9763,3,SKU-0112-438,3,39
2/22/2019,C_222-01,P_JTK-5053,1,SKU-0908-267,3,39
2/22/2019,C_222-01,P_JTK-5053,2,SKU-0893-448,4,40
2/22/2019,C_222-01,P_JTK-5053,3,SKU-0668-589,1,7
2/22/2019,C_222-01,P_JTK-5053,4,SKU-0443-256,2,10
2/22/2019,C_222-01,P_JTK-5053,5,SKU-0955-577,2,34
2/22/2019,C_222-01,P_JTK-5053,6,SKU-0180-612,1,10
2/22/2019,C_222-02,P_TLV-4264,1,SKU-0757-491,6,30
2/22/2019,C_222-02,P_TLV-4264,2,SKU-0721-942,2,12
2/22/2019,C_222-02,P_TLV-4264,3,SKU-0382-799,4,24
2/22/2019,C_222-03,P_TPK-7150,1,SKU-0483-644,2,14
2/22/2019,C_222-04,P_FJW-7731,1,SKU-0101-466,6,90
2/22/2019,C_222-04,P_FJW-7731,2,SKU-0264-395,4,60
2/22/2019,C_222-05,P_BTR-8295,1,SKU-0828-132,3,18
2/22/2019,C_222-05,P_BTR-8295,2,SKU-0271-147,4,68
2/22/2019,C_222-05,P_BTR-8295,3,SKU-0592-618,1,16
2/22/2019,C_222-05,P_BTR-8295,4,SKU-0273-486,4,60
2/22/2019,C_222-05,P_BTR-8295,5,SKU-0214-426,6,54
2/22/2019,C_222-05,P_BTR-8295,6,SKU-0990-145,6,78
2/22/2019,C_222-05,P_BTR-8295,7,SKU-0169-582,4,80
2/22/2019,C_222-05,P_BTR-8295,8,SKU-0501-851,1,9
2/22/2019,C_222-05,P_BTR-8295,9,SKU-0814-542,4,76
2/23/2019,C_232-01,P_BSR-6965,1,SKU-0101-830,3,51
2/23/2019,C_232-01,P_BSR-6965,2,SKU-0549-612,5,70
2/23/2019,C_232-01,P_BSR-6965,3,SKU-0416-645,4,48
2/23/2019,C_232-01,P_BSR-6965,4,SKU-0678-951,3,54
2/23/2019,C_232-01,P_BSR-6965,5,SKU-0519-286,6,54
2/23/2019,C_232-02,P_PSJ-5410,1,SKU-0696-527,5,55
2/23/2019,C_232-02,P_PSJ-5410,2,SKU-0310-463,1,14
2/23/2019,C_232-02,P_PSJ-5410,3,SKU-0746-554,4,56
2/23/2019,C_232-02,P_PSJ-5410,4,SKU-0141-686,6,96
2/23/2019,C_232-03,P_NIO-8622,1,SKU-0287-625,6,84
2/23/2019,C_232-03,P_NIO-8622,2,SKU-0631-593,1,12
2/23/2019,C_232-03,P_NIO-8622,3,SKU-0819-109,2,34
2/23/2019,C_232-03,P_NIO-8622,4,SKU-0956-384,5,75
2/23/2019,C_232-03,P_NIO-8622,5,SKU-0586-414,6,42
